unit_id,unit_title,lesson_id,lesson_title,lesson_activity,lesson_activity_name,lesson_notes,lesson_video_id,lesson_objectives
7,Variable types and operations,4,Casting to avoid integer operation errors,yes,Integer Error and Casting Questions,https://docs.google.com/presentation/d/1hvNW8FQaRUGpL8QbB-UpOTPn60H3KJD9KdXx6CjwQQw/edit?usp=sharing,WZNbIffUS3I,"<ul><li>Every single operation in an integer math statement needs to be stored as a char, int, or long</li><li>You have to watch out for integer error at each step, not just the final result</li></ul>"
7,Variable types and operations,5,More operators,yes,Operators Questions,https://docs.google.com/presentation/d/1hvNW8FQaRUGpL8QbB-UpOTPn60H3KJD9KdXx6CjwQQw/edit?usp=sharing,8Op8SFEJZXs,"<ul><li>There are a lot of fun operators. :)  Including a few shorthand ones += -=  ++ -- ...</li><li>The modulus operator % gets the remainder and is surprisingly useful.</li><li>Bitwise operators are often single character and process each bit individually (& | ~ ^)</li><li>Logical operators are often double characters and results in either 0 for <b>false</b> or 1 for <b>true</b> (&&  ||  !)</li><li>There are even more logical operators useful for if statements && || ! == != <  >  <=  >=</li></ul>"
8,Instruction cycles and SFRs,1,Special Function Registers,yes,SFR Questions,https://docs.google.com/presentation/d/1Ctd0ClEiWx-IFjouv9vq12gRkgTSbXqqxu_Y2PkqxAE/edit?usp=sharing,1Tfz1JfQjDI,"<ul><li>Even the best C programmer can't use a PIC unless they master SFRs</li><li>While similar to an unsigned char variable, an SFR is also read by the PIC to control pins and peripherals</li><li>Many of the library functions we'll use (later in the course) are just convenient ways to set SFRs</li></ul>"
8,Instruction cycles and SFRs,2,General Purpose IO,yes,GPIO Questions,https://docs.google.com/presentation/d/1Ctd0ClEiWx-IFjouv9vq12gRkgTSbXqqxu_Y2PkqxAE/edit?usp=sharing,Xdo-BZpFf7c,"<ul><li>GPIO deals with <b>digital</b> inputs and outputs</li><li><b>TRIS</b>x registers set a pin as an input (1) or output (0)</li><li><b>PORT</b>x registers set an output pin high (1) or low (0).</li><li>If a pin is an <b>input</b>, then the <b>PORT</b>x register is used to read the digital state of the pin. 2.5 volts (roughly) to 5 volts is high (1), 0 volts to 2.5 volts (roughly) is low (0)</li></ul>"
8,Instruction cycles and SFRs,3,Bits Syntax,yes,Bits Syntax Questions,https://docs.google.com/presentation/d/1Ctd0ClEiWx-IFjouv9vq12gRkgTSbXqqxu_Y2PkqxAE/edit?usp=sharing,6WoY_J78sbs,"<ul><li>The C18 compiler provides a <b>VERY</b> handy way to address the individual bits in an SFR</li><li>Every bit within an SFR has a special name (we'll teach you the ones you'll need to know)</li></ul>"
8,Instruction cycles and SFRs,4,Instruction Cycles,yes,Instruction Cycle Questions,https://docs.google.com/presentation/d/1Ctd0ClEiWx-IFjouv9vq12gRkgTSbXqqxu_Y2PkqxAE/edit?usp=sharing,ynD8dSJFZPg,"<ul><li>The clock frequency we use most often is 4 MHz because it makes math easy.</li><li>Since the instruction cycle frequency is <b>1/4th</b> the clock frequency, the PIC can process 1 million instructions per second (when the clock is 4 MHz).</li><li>There are 8 possible clock frequencies when using the internal oscillator</li></ul>"
8,Instruction cycles and SFRs,5,Delays,yes,Delay Questions,https://docs.google.com/presentation/d/1Ctd0ClEiWx-IFjouv9vq12gRkgTSbXqqxu_Y2PkqxAE/edit?usp=sharing,u0R9fFvZfZY,"<ul><li>There are 5 delay functions because you can only pass 0-255 as a parameter</li><li>Delay1TCY() has no parameter</li><li>Delay function calculations are very useful for labs and exams :)</li></ul>"
9,Functions and debugging,1,LCD Module,yes,LCD Questions,https://docs.google.com/presentation/d/1bjQ47V4jkj1EaLF95qAVKH1w6CN6hLqEFb0t81wQzjQ/edit?usp=sharing,2eT0iPqgfsc,"<ul><li>The LCD uses an API made by Microchip, modified for ME430, called <b>LCD Module</b></li><li>You need to include <b>LCD Module.h</b> and <b>LCD Module.c</b> in your project manually using quotes (it is not in the C18 library)</li><li>There are LCD functions to initialize, clear, set the cursor position, and write characters to the screen.</li></ul>"
9,Functions and debugging,2,Debugging: Variables,,,https://docs.google.com/presentation/d/1bjQ47V4jkj1EaLF95qAVKH1w6CN6hLqEFb0t81wQzjQ/edit?usp=sharing,aAaOnmyGVMY,"<ul><li>If you lose your <b>Variables</b> window open it via <i>Windows -> Debugging -> Variables</i></li><li>Some variables will be added automagically. However, you can always add a Watch to variables manually</li><li>You can create a Watch via drag-and-drop, typing the name, or clicking on the diamond with a green plus icon.</li><li><span style='color: red; font-size:14px;'>Variables only update when the program is <b>paused</b>.</span></li></ul>"
9,Functions and debugging,3,Debugging: Breakpoints,yes,Debugging Questions,https://docs.google.com/presentation/d/1bjQ47V4jkj1EaLF95qAVKH1w6CN6hLqEFb0t81wQzjQ/edit?usp=sharing,qwUKdf6kgBU,"<ul><li>Breakpoints provide a mechanism to pause the program at a particular line of code.</li><li>The Breakpoints window (<i>Windows -> Debugging -> Breakpoints</i>) lets you enable, disable, or delete breakpoints.</li><li>The 'run to cursor' breakpoint is very flexible and easy to use.</li><li>There is a limit on the number of hardware breakpoints you can use and they can only be added while stopped or paused.</li></ul>"
9,Functions and debugging,4,Writing Functions,yes,Function Questions,https://docs.google.com/presentation/d/1cuFvwy1WCXFJ2rdZjHs3d5fJmDTKInGYvTBWs1qEVJo/edit?usp=sharing,26DxfhGs-FE,"<ul><li>Functions can receive <b>many input parameters</b>, but have only <b>1 return</b> value.</li><li>Since we write our functions at the bottom of the .c file, we must create a prototype at the top to declare that a function exists.</li><li>If you use global variables they don't need to be passed or returned</li><li>For small projects (like our projects), global variables are often very effective and fine, but don't use all globals in big projects.</li></ul>"
9,Functions and debugging,5,Example Problem,,,https://docs.google.com/presentation/d/1cuFvwy1WCXFJ2rdZjHs3d5fJmDTKInGYvTBWs1qEVJo/edit?usp=sharing,on8T8cr4lvE,"<ul><li>The caret (^) symbol means XOR in C, not exponentiation.</li><li>We'll write a function to do integer exponentiation for practice.</li><li>5<span style='position: relative; top: -0.5em; font-size: 80%;'>0</span> = 1, 5<span style='position: relative; top: -0.5em; font-size: 80%;'>1</span> = 5, 5<span style='position: relative; top: -0.5em; font-size: 80%;'>2</span> = 25, 5<span style='position: relative; top: -0.5em; font-size: 80%;'>3</span> = 125, . . . </li></ul>"
9,Functions and debugging,6,Optional Topic: Supporting Modules,,,https://docs.google.com/presentation/d/1cuFvwy1WCXFJ2rdZjHs3d5fJmDTKInGYvTBWs1qEVJo/edit?usp=sharing,gwhEb6pFs4Q,"<ul><li>This topic is <span style='color: red; font-size:14px;'>optional</span>.  You will never be graded on your knowledge of this topic.  It is an optional extra bit of knowledge. :)</li><li>Large coding projects MUST be broken up in to more modular, decoupled pieces to have any chance of success.</li><li>C uses a combination of .c and .h files to encapsulate related code.  You've used modules, now it's time to write a few or at least show you the syntax.</li></ul>"
10,Timers,1,Timer on the LCD,yes,Timer Questions,https://docs.google.com/presentation/d/1RZiL2VkZxoJon-j-CWucsoXG4AVE26EsnwubNVzrWEE/edit?usp=sharing,6kCrPjjApxw,"<ul><li>The 18F4520 has four timers.  A Timer is an auto incrementing SFR (or pair of SFRs if timer is 16 bits)</li><li>We use three library functions with Timers: <b>OpenTimerX</b>, <b>ReadTimerX</b>, and <b>WriteTimerX</b></li><li><b>Timer0</b> is the most robust, <b>Timer2</b> will be used with PWM, <b>Timer1</b> & <b>Timer3</b> are available if you need more timers</li></ul>"
10,Timers,2,Timer Calculations,yes,Timer Calculation Questions,https://docs.google.com/presentation/d/1RZiL2VkZxoJon-j-CWucsoXG4AVE26EsnwubNVzrWEE/edit?usp=sharing,9aVY-XvMxdY,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/VideoLectureCode/timers_using_blocking_code.c'>timers_using_blocking_code.c</a></li><li style='font-size: 18px;'>Save the file into the TimerCalculations.X project folder</li><li>The instruction cycle frequency is <b>1/4th</b> the clock frequency.</li><li>The timer frequency is <b>1/(the selected prescaler)</b> of the instruction cycle frequency.</li><li>The time needed for 1 timer tick (ie the period) is 1 over the timer frequency (<b>period = 1/frequency</b> like always)</li><li>Then least shocking of all... <b>Time = Time per tick * number of ticks</b></ul>"
10,Timers,3,Timers with interrupts,yes,Timer Interrupt Questions,https://docs.google.com/presentation/d/1RZiL2VkZxoJon-j-CWucsoXG4AVE26EsnwubNVzrWEE/edit?usp=sharing,RpZ6CRzuL7o,"<ul><li style='font-size: 18px;'>Right click on this link and select Save link as... <a href='http://www.rose-hulman.edu/class/me/HTML/ME430_Material_2_0/Public/Code/InClassCode/timers_with_interrupts.c'>timers_with_interrupts.c</a></li><li style='font-size: 18px;'>Save the file into the TimersWithInterrupts.X project folder</li><li>Interrupts are <b>functions that get called by hardware</b> when certain events happen.</li><li>In this example the <b>high_isr</b> function is being called when the Timer does a rollover.</li><li>You will never call an interrupt service routine directly.  You will setup an interrupt to call that function when some event happens (timer overflows in this case).</li><li>There are <b>MANY</b> details to learn for interrupts (<b>next time</b>), today is just an introduction.</li></ul>"
11,Interrupts,1,Push Button Interrupts,yes,Push Button Questions,https://docs.google.com/presentation/d/1G-S7RISJGh-KqSJTOOpIYB_QgN6oC65j-y32zSAJo_M/edit?usp=sharing,Y7eL8BAvH48,"<ul><li>The interrupt service routines (ISR) can be called for many different events.</li><li>This time we'll use the falling edge of RB0, RB1, and RB2 to trigger an interrupt.</li><li>You can setup the push button interrupts using the <b>portb</b> library functions or you could set the SFRs directly.</li></ul>"
11,Interrupts,2,Interrupt Modes,yes,Interrupt Modes Questions,https://docs.google.com/presentation/d/1G-S7RISJGh-KqSJTOOpIYB_QgN6oC65j-y32zSAJo_M/edit?usp=sharing,zV2RRHeCakQ,"<ul><li>The <b>Compatibility</b> mode uses only the <b>high_isr</b>, The <b>Priority</b> mode uses the <b>high_isr</b> and <b>low_isr</b></li><li>RCONbits.IPEN let's you choose between <b>Compatibility</b> mode and <b>Priority</b> mode</li><li>If you want to use <b>low</b> priority interrupts <b>high</b> priority interrupts must be enabled as well.</li></ul>"
11,Interrupts,3,Debounce,yes,Debounce Questions,https://docs.google.com/presentation/d/1G-S7RISJGh-KqSJTOOpIYB_QgN6oC65j-y32zSAJo_M/edit?usp=sharing,AlI8MokJdF4,"<ul><li>All buttons bounce (some very little... others bounce a LOT).</li><li>A 'bounce' is an expected mechanical behavior when metal hits metal.  Unfortunately the making and breaking of metal contact can be seen by fast microcontrollers and they look just like multiple button presses. :(</li><li>There are electrical solutions to fix bouncing, but software solutions like these are <b>MUCH</b> more common.</li><li>Software debounce is done by waiting approximately 30 milliseconds before taking the 'real' button reading.</li><li>Long delays in ISR functions block any other ISR from happening (not always a problem but less elegant).</li><li>Long delays in the main while loop allow other ISRs to happen no problem (much better than delays in an ISR).</li></ul>"
11,Interrupts,4,Optional Non-Blocking Delays,,,https://docs.google.com/presentation/d/1G-S7RISJGh-KqSJTOOpIYB_QgN6oC65j-y32zSAJo_M/edit?usp=sharing,yuAA7B95J-U,"<ul><li>This topic is <span style='color: red; font-size:14px;'>optional</span>.  You will never be graded on your knowledge of this topic.  It is an optional extra bit of knowledge. :)</li><li>Blocking for 30 millisecond within the main while loop isn't a real problem, but it's easy to avoid.</li><li>You can make a non-blocking delay with a timer interrupt</li><li>By avoiding blocking code you free up 30,000 instructions that can be used to update the LCD faster. :)</li></ul>"


